Easting,Northing,Elevation,Distance (m),origin,
408556.0773,1419468.391,17.89236439,2136.698486,Maptiler terrain provider,
408555.0802,1419468.465,17.89727296,2137.698486,Maptiler terrain provider,
408554.0831,1419468.539,17.90218152,2138.69873,Maptiler terrain provider,
408553.0861,1419468.613,17.90709009,2139.698975,Maptiler terrain provider,
408552.089,1419468.687,17.91199866,2140.698975,Maptiler terrain provider,
408551.0919,1419468.76,17.91690723,2141.699219,Maptiler terrain provider,
408550.0948,1419468.834,17.92181579,2142.699219,Maptiler terrain provider,
408549.0977,1419468.908,17.92672436,2143.699463,Maptiler terrain provider,
408548.1007,1419468.982,17.93163293,2144.699707,Maptiler terrain provider,
408547.1036,1419469.056,17.9365415,2145.699707,Maptiler terrain provider,
408546.1065,1419469.13,17.94145006,2146.699951,Maptiler terrain provider,
408545.1094,1419469.204,17.94635863,2147.699951,Maptiler terrain provider,
408544.1123,1419469.278,17.9512672,2148.700195,Maptiler terrain provider,
408543.1153,1419469.351,17.95617577,2149.700439,Maptiler terrain provider,
408542.1182,1419469.425,17.96108434,2150.700439,Maptiler terrain provider,
408541.1211,1419469.499,17.96599291,2151.700684,Maptiler terrain provider,
408540.124,1419469.573,17.97090148,2152.700684,Maptiler terrain provider,
408539.1269,1419469.647,17.97581004,2153.700928,Maptiler terrain provider,
408538.1299,1419469.721,17.98071861,2154.701172,Maptiler terrain provider,
408537.1328,1419469.795,17.98562718,2155.701172,Maptiler terrain provider,
408536.1357,1419469.869,17.99053575,2156.701416,Maptiler terrain provider,
408535.1386,1419469.943,17.99544432,2157.701416,Maptiler terrain provider,
408534.1415,1419470.016,18.00035289,2158.70166,Maptiler terrain provider,
408533.1445,1419470.09,18.00526146,2159.701904,Maptiler terrain provider,
408532.1474,1419470.164,18.01017003,2160.701904,Maptiler terrain provider,
408531.1503,1419470.238,18.0150786,2161.702148,Maptiler terrain provider,
408530.1532,1419470.312,18.01998717,2162.702148,Maptiler terrain provider,
408529.1561,1419470.386,18.02489574,2163.702393,Maptiler terrain provider,
408528.159,1419470.46,18.02980431,2164.702637,Maptiler terrain provider,
408527.162,1419470.534,18.03471288,2165.702637,Maptiler terrain provider,
408526.1649,1419470.607,18.03962145,2166.702881,Maptiler terrain provider,
408525.1678,1419470.681,18.04453002,2167.703125,Maptiler terrain provider,
408524.1707,1419470.755,18.04943859,2168.703125,Maptiler terrain provider,
408523.1736,1419470.829,18.05434716,2169.703369,Maptiler terrain provider,
408522.1766,1419470.903,18.05925573,2170.703369,Maptiler terrain provider,
408521.1795,1419470.977,18.0641643,2171.703613,Maptiler terrain provider,
408520.1824,1419471.051,18.06907287,2172.703857,Maptiler terrain provider,
408519.1853,1419471.125,18.07398144,2173.703857,Maptiler terrain provider,
408518.1882,1419471.198,18.07889001,2174.704102,Maptiler terrain provider,
408517.1912,1419471.272,18.08379858,2175.704102,Maptiler terrain provider,
408516.1941,1419471.346,18.08870715,2176.704346,Maptiler terrain provider,
408515.197,1419471.42,18.09361572,2177.70459,Maptiler terrain provider,
408514.1999,1419471.494,18.09852429,2178.70459,Maptiler terrain provider,
408513.2028,1419471.568,18.10343287,2179.704834,Maptiler terrain provider,
408512.2058,1419471.642,18.10834144,2180.704834,Maptiler terrain provider,
408511.2087,1419471.716,18.11325001,2181.705078,Maptiler terrain provider,
408510.2116,1419471.789,18.11815858,2182.705322,Maptiler terrain provider,
408509.2145,1419471.863,18.12306715,2183.705322,Maptiler terrain provider,
408508.2174,1419471.937,18.12797572,2184.705566,Maptiler terrain provider,
408507.2204,1419472.011,18.1328843,2185.705566,Maptiler terrain provider,
408506.2233,1419472.085,18.13779287,2186.705811,Maptiler terrain provider,
408505.2262,1419472.159,18.14270144,2187.706055,Maptiler terrain provider,
408504.2291,1419472.233,18.14761001,2188.706055,Maptiler terrain provider,
408503.232,1419472.307,18.15251858,2189.706299,Maptiler terrain provider,
408502.235,1419472.381,18.15742716,2190.706299,Maptiler terrain provider,
408501.2379,1419472.454,18.16233573,2191.706543,Maptiler terrain provider,
408500.2408,1419472.528,18.1672443,2192.706787,Maptiler terrain provider,
408499.2437,1419472.602,18.17215287,2193.706787,Maptiler terrain provider,
408498.2466,1419472.676,18.17706145,2194.707031,Maptiler terrain provider,
408497.2496,1419472.75,18.18197002,2195.707031,Maptiler terrain provider,
408496.2525,1419472.824,18.18687859,2196.707275,Maptiler terrain provider,
408495.2554,1419472.898,18.19178717,2197.70752,Maptiler terrain provider,
408494.2583,1419472.972,18.19669574,2198.70752,Maptiler terrain provider,
408493.2612,1419473.045,18.20160431,2199.707764,Maptiler terrain provider,
408492.2641,1419473.119,18.20651289,2200.707764,Maptiler terrain provider,
408491.2671,1419473.193,18.21142146,2201.708008,Maptiler terrain provider,
408490.27,1419473.267,18.21633003,2202.708252,Maptiler terrain provider,
408489.2729,1419473.341,18.22123861,2203.708252,Maptiler terrain provider,
408488.2758,1419473.415,18.22614718,2204.708496,Maptiler terrain provider,
408487.2787,1419473.489,18.23105575,2205.708496,Maptiler terrain provider,
408486.2817,1419473.563,18.23596433,2206.70874,Maptiler terrain provider,
408485.2846,1419473.636,18.2408729,2207.708984,Maptiler terrain provider,
408484.2875,1419473.71,18.24578148,2208.708984,Maptiler terrain provider,
408483.2904,1419473.784,18.25069005,2209.709229,Maptiler terrain provider,
408482.2933,1419473.858,18.25559862,2210.709473,Maptiler terrain provider,
408481.2963,1419473.932,18.2605072,2211.709473,Maptiler terrain provider,
408480.2992,1419474.006,18.26541577,2212.709717,Maptiler terrain provider,
408479.3021,1419474.08,18.27032435,2213.709717,Maptiler terrain provider,
408478.305,1419474.154,18.27523292,2214.709961,Maptiler terrain provider,
408477.3079,1419474.227,18.2801415,2215.710205,Maptiler terrain provider,
408476.3109,1419474.301,18.28505007,2216.710205,Maptiler terrain provider,
408475.3138,1419474.375,18.28995865,2217.710449,Maptiler terrain provider,
408474.3167,1419474.449,18.29486722,2218.710449,Maptiler terrain provider,
408473.3196,1419474.523,18.2997758,2219.710693,Maptiler terrain provider,
408472.3225,1419474.597,18.30468437,2220.710938,Maptiler terrain provider,
408471.3255,1419474.671,18.30959295,2221.710938,Maptiler terrain provider,
408470.3284,1419474.745,18.31450152,2222.711182,Maptiler terrain provider,
408469.3313,1419474.818,18.3194101,2223.711182,Maptiler terrain provider,
408468.3342,1419474.892,18.32431868,2224.711426,Maptiler terrain provider,
408467.3371,1419474.966,18.32922725,2225.71167,Maptiler terrain provider,
408466.3401,1419475.04,18.33413583,2226.71167,Maptiler terrain provider,
408465.343,1419475.114,18.3390444,2227.711914,Maptiler terrain provider,
408464.3459,1419475.188,18.34395298,2228.711914,Maptiler terrain provider,
408463.3488,1419475.262,18.34886156,2229.712158,Maptiler terrain provider,
408462.3517,1419475.336,18.35377013,2230.712402,Maptiler terrain provider,
408461.3547,1419475.41,18.35867871,2231.712402,Maptiler terrain provider,
408460.3576,1419475.483,18.36358728,2232.712646,Maptiler terrain provider,
408459.3605,1419475.557,18.36849586,2233.712646,Maptiler terrain provider,
408458.3634,1419475.631,18.37340444,2234.712891,Maptiler terrain provider,
408457.3663,1419475.705,18.37831301,2235.713135,Maptiler terrain provider,
408456.3692,1419475.779,18.38322159,2236.713135,Maptiler terrain provider,
408455.3722,1419475.853,18.38813017,2237.713379,Maptiler terrain provider,
408454.3751,1419475.927,18.39303875,2238.713379,Maptiler terrain provider,
408453.378,1419476.001,18.39794732,2239.713623,Maptiler terrain provider,
408452.3809,1419476.074,18.4028559,2240.713867,Maptiler terrain provider,
408451.3838,1419476.148,18.40776448,2241.713867,Maptiler terrain provider,
408450.3868,1419476.222,18.41267305,2242.714111,Maptiler terrain provider,
408449.3897,1419476.296,18.41758163,2243.714111,Maptiler terrain provider,
408448.3926,1419476.37,18.42249021,2244.714355,Maptiler terrain provider,
408447.3955,1419476.444,18.42739879,2245.7146,Maptiler terrain provider,
408446.3984,1419476.518,18.43230737,2246.7146,Maptiler terrain provider,
408445.4014,1419476.592,18.43721594,2247.714844,Maptiler terrain provider,
408444.4043,1419476.665,18.44212452,2248.714844,Maptiler terrain provider,
408443.4072,1419476.739,18.4470331,2249.715088,Maptiler terrain provider,
408442.4101,1419476.813,18.45194168,2250.715332,Maptiler terrain provider,
408441.413,1419476.887,18.45685026,2251.715332,Maptiler terrain provider,
408440.416,1419476.961,18.45997331,2252.715576,Maptiler terrain provider,
408439.4189,1419477.035,18.46219312,2253.715576,Maptiler terrain provider,
408438.4218,1419477.109,18.46441292,2254.71582,Maptiler terrain provider,
408437.4247,1419477.183,18.46663273,2255.716064,Maptiler terrain provider,
408436.4276,1419477.256,18.46885253,2256.716064,Maptiler terrain provider,
408435.4306,1419477.33,18.47107233,2257.716309,Maptiler terrain provider,
408434.4335,1419477.404,18.47329214,2258.716553,Maptiler terrain provider,
408433.4364,1419477.478,18.47551194,2259.716553,Maptiler terrain provider,
408432.4393,1419477.552,18.47773175,2260.716797,Maptiler terrain provider,
408431.4422,1419477.626,18.47995155,2261.716797,Maptiler terrain provider,
408430.4452,1419477.7,18.48217136,2262.717041,Maptiler terrain provider,
408429.4481,1419477.774,18.48439116,2263.717285,Maptiler terrain provider,
408428.451,1419477.848,18.48661097,2264.717285,Maptiler terrain provider,
408427.4539,1419477.921,18.48883077,2265.717529,Maptiler terrain provider,
408426.4568,1419477.995,18.49105058,2266.717529,Maptiler terrain provider,
408425.4597,1419478.069,18.49327038,2267.717773,Maptiler terrain provider,
408424.4627,1419478.143,18.49549019,2268.718018,Maptiler terrain provider,
408423.4656,1419478.217,18.49770999,2269.718018,Maptiler terrain provider,
408422.4685,1419478.291,18.4999298,2270.718262,Maptiler terrain provider,
408421.4714,1419478.365,18.5021496,2271.718262,Maptiler terrain provider,
408420.4743,1419478.439,18.50436941,2272.718506,Maptiler terrain provider,
408419.4773,1419478.512,18.50658922,2273.71875,Maptiler terrain provider,
408418.4802,1419478.586,18.50880902,2274.71875,Maptiler terrain provider,
408417.4831,1419478.66,18.51102883,2275.718994,Maptiler terrain provider,
408416.486,1419478.734,18.51324863,2276.718994,Maptiler terrain provider,
408415.4889,1419478.808,18.51546844,2277.719238,Maptiler terrain provider,
408414.4919,1419478.882,18.51768825,2278.719482,Maptiler terrain provider,
408413.4948,1419478.956,18.51990805,2279.719482,Maptiler terrain provider,
408412.4977,1419479.03,18.52212786,2280.719727,Maptiler terrain provider,
408411.5006,1419479.103,18.52434766,2281.719727,Maptiler terrain provider,
408410.5035,1419479.177,18.52656747,2282.719971,Maptiler terrain provider,
408409.5065,1419479.251,18.52878728,2283.720215,Maptiler terrain provider,
408408.5094,1419479.325,18.53100708,2284.720215,Maptiler terrain provider,
408407.5123,1419479.399,18.53322689,2285.720459,Maptiler terrain provider,
408406.5152,1419479.473,18.5354467,2286.720459,Maptiler terrain provider,
408405.5181,1419479.547,18.53766651,2287.720703,Maptiler terrain provider,
408404.5211,1419479.621,18.53988631,2288.720947,Maptiler terrain provider,
408403.524,1419479.694,18.54210612,2289.720947,Maptiler terrain provider,
408402.5269,1419479.768,18.54432593,2290.721191,Maptiler terrain provider,
408401.5298,1419479.842,18.54654573,2291.721191,Maptiler terrain provider,
408400.5327,1419479.916,18.54876554,2292.721436,Maptiler terrain provider,
408399.5357,1419479.99,18.55098535,2293.72168,Maptiler terrain provider,
408398.5386,1419480.064,18.55320516,2294.72168,Maptiler terrain provider,
408397.5415,1419480.138,18.55542497,2295.721924,Maptiler terrain provider,
408396.5444,1419480.212,18.55764477,2296.721924,Maptiler terrain provider,
408395.5473,1419480.286,18.55986458,2297.722168,Maptiler terrain provider,
408394.5503,1419480.359,18.56208439,2298.722412,Maptiler terrain provider,
408393.5532,1419480.433,18.5643042,2299.722412,Maptiler terrain provider,
408392.5561,1419480.507,18.56652401,2300.722656,Maptiler terrain provider,
408391.559,1419480.581,18.56874381,2301.722656,Maptiler terrain provider,
408390.5619,1419480.655,18.57096362,2302.7229,Maptiler terrain provider,
408389.5649,1419480.729,18.57318343,2303.723145,Maptiler terrain provider,
408388.5678,1419480.803,18.57540324,2304.723145,Maptiler terrain provider,
408387.5707,1419480.877,18.57762305,2305.723389,Maptiler terrain provider,
408386.5736,1419480.95,18.57984286,2306.723633,Maptiler terrain provider,
408385.5765,1419481.024,18.58206267,2307.723633,Maptiler terrain provider,
408384.5794,1419481.098,18.58428247,2308.723877,Maptiler terrain provider,
408383.5824,1419481.172,18.58650228,2309.723877,Maptiler terrain provider,
408382.5853,1419481.246,18.58872209,2310.724121,Maptiler terrain provider,
408381.5882,1419481.32,18.5909419,2311.724365,Maptiler terrain provider,
408380.5911,1419481.394,18.59316171,2312.724365,Maptiler terrain provider,
408379.594,1419481.468,18.59538152,2313.724609,Maptiler terrain provider,
408378.597,1419481.541,18.59760133,2314.724609,Maptiler terrain provider,
408377.5999,1419481.615,18.59982114,2315.724854,Maptiler terrain provider,
408376.6028,1419481.689,18.60204095,2316.725098,Maptiler terrain provider,
408375.6057,1419481.763,18.60426076,2317.725098,Maptiler terrain provider,
408374.6086,1419481.837,18.60648057,2318.725342,Maptiler terrain provider,
408373.6116,1419481.911,18.60870038,2319.725342,Maptiler terrain provider,
408372.6145,1419481.985,18.61092019,2320.725586,Maptiler terrain provider,
408371.6174,1419482.059,18.61314,2321.72583,Maptiler terrain provider,
408370.6203,1419482.132,18.61535981,2322.72583,Maptiler terrain provider,
408369.6232,1419482.206,18.61757962,2323.726074,Maptiler terrain provider,
408368.6262,1419482.28,18.61979943,2324.726074,Maptiler terrain provider,
408367.6291,1419482.354,18.62201924,2325.726318,Maptiler terrain provider,
408366.632,1419482.428,18.62423905,2326.726563,Maptiler terrain provider,
408365.6349,1419482.502,18.62645886,2327.726563,Maptiler terrain provider,
408364.6378,1419482.576,18.62867867,2328.726807,Maptiler terrain provider,
408363.6408,1419482.65,18.63089848,2329.726807,Maptiler terrain provider,
408362.6437,1419482.723,18.63311829,2330.727051,Maptiler terrain provider,
408361.6466,1419482.797,18.63533811,2331.727295,Maptiler terrain provider,
408360.6495,1419482.871,18.63755792,2332.727295,Maptiler terrain provider,
408359.6524,1419482.945,18.63977773,2333.727539,Maptiler terrain provider,
408358.6554,1419483.019,18.64199754,2334.727539,Maptiler terrain provider,
408357.6583,1419483.093,18.64421735,2335.727783,Maptiler terrain provider,
408356.6612,1419483.167,18.64643716,2336.728027,Maptiler terrain provider,
408355.6641,1419483.241,18.64865697,2337.728027,Maptiler terrain provider,
408354.667,1419483.315,18.65087679,2338.728271,Maptiler terrain provider,
408353.67,1419483.388,18.6530966,2339.728271,Maptiler terrain provider,
408352.6729,1419483.462,18.65531641,2340.728516,Maptiler terrain provider,
408351.6758,1419483.536,18.65753622,2341.72876,Maptiler terrain provider,
408350.6787,1419483.61,18.65975603,2342.72876,Maptiler terrain provider,
